Well_ID,X(ft),Y(ft),Completion,Elevation Kelly Bushing (ft), MD (ft),Poro(v/v),Permeability (mD),RHOB(g/cm3),DTS(us/ft),DT(us/ft),PEF(B/E),RD(OHMM),RS(OHMM),ROP,DENC(g/cm3),NPHI(v/v),Zone
Well_36,111749.78,91050.01,Lower,184,4512.037188,-999,-999,3.00024818,144.4126745,66.96673764,11.16467866,139.03044,166.6996871,22.58586148,0.050497675,0.323973812,Upper
Well_36,111749.78,91050.01,Lower,184,4518.597188,-999,-999,2.542527723,117.0942587,69.18006032,7.198483253,277.3669514,428.4483014,18.80448987,0.042740954,0.140260034,Upper
Well_36,111749.78,91050.01,Lower,184,4525.157188,-999,-999,2.896564536,145.9520332,62.64767273,9.734107142,146.7714734,174.1114588,22.04666743,0.115667198,0.353584462,Upper
Well_36,111749.78,91050.01,Lower,184,4531.717188,-999,-999,2.540908145,115.8734054,66.39812749,7.432807091,225.0976537,253.5832153,20.00577201,0.03160123,0.155435717,Lower
Well_36,111749.78,91050.01,Lower,184,4538.277188,-999,-999,2.514184047,96.65132203,61.44022323,6.090933668,366.9654129,361.7799487,14.55582292,0.059511923,0.077873076,Lower
Well_36,111749.78,91050.01,Lower,184,4544.837188,-999,-999,2.751167305,114.4558828,60.46503669,8.639013456,424.4855555,884.5377682,14.7502292,0.051220709,0.121746596,Lower
Well_36,111749.78,91050.01,Lower,184,4551.397188,-999,-999,2.368924843,97.93880724,67.39657576,5.952088566,167.4842313,343.2998688,13.49398778,0.024475346,0.101196488,Lower
Well_36,111749.78,91050.01,Lower,184,4557.957188,-999,-999,2.272512201,140.4122577,84.17483701,5.49104935,123.7287652,180.2898388,14.83229486,0.055052767,0.19221135,Lower
Well_36,111749.78,91050.01,Lower,184,4564.517188,-999,-999,2.290743374,136.43396,82.18494615,5.368147656,43.34881498,35.41380254,14.88298732,0.059794239,0.208240494,Lower
Well_36,111749.78,91050.01,Lower,184,4571.077188,-999,-999,2.262352813,135.3182684,83.65259616,5.507584931,-999,-999,14.94589256,0.051952087,0.184649183,Lower
Well_36,111749.78,91050.01,Lower,184,4577.637188,-999,-999,2.26234846,135.3178531,83.65229262,5.507530879,-999,-999,14.94590407,0.051948858,0.184650447,Lower
Well_36,111749.78,91050.01,Lower,184,4584.197188,-999,-999,2.262363115,135.3192514,83.65331467,5.507712881,-999,-999,14.94586531,0.051959731,0.184646192,Lower
Well_36,111749.78,91050.01,Lower,184,4590.757188,-999,-999,2.265919663,135.3915173,83.76838161,5.543055824,-999,-999,14.94421374,0.054134462,0.181884777,Lower
Well_36,111749.78,91050.01,Lower,184,4597.317188,-999,-999,2.516649798,120.9726649,73.67689124,7.490328537,191.4253526,265.0113183,18.87806411,0.05250231,0.175243529,Lower
Well_36,111749.78,91050.01,Lower,184,4603.877188,-999,-999,2.819178682,85.43930371,66.95624624,8.497329984,347.1472579,535.8226522,14.2200744,0.088678804,0.121926037,Lower
Well_36,111749.78,91050.01,Lower,184,4610.437188,-999,-999,2.465093577,85.38345041,58.6712482,6.885596679,156.7693763,226.3146108,14.90035736,0.026392575,0.045839317,Lower
Well_36,111749.78,91050.01,Lower,184,4616.997188,-999,-999,2.462775311,85.49241352,58.74904096,6.886542349,155.7580612,223.6189948,14.90033441,0.02657161,0.04680794,Lower
Well_36,111749.78,91050.01,Lower,184,4623.557188,-999,-999,2.819395408,85.36428951,66.90141191,8.498524685,347.0226406,534.8603898,14.29383701,0.088258898,0.12150884,Lower
Well_36,111749.78,91050.01,Lower,184,4630.117188,-999,-999,2.769351009,124.172732,73.69019732,9.583570098,206.4306893,281.2446251,18.4168599,0.051632763,0.255156467,Lower
Well_36,111749.78,91050.01,Lower,184,4636.677188,-999,-999,2.47789567,-471.6754337,68.69413391,6.388973039,139.6724183,176.5691827,14.78645379,0.072792805,0.128124295,Lower
Well_36,111749.78,91050.01,Lower,184,4643.237188,-999,-999,2.532679219,119.2644,67.45853338,7.215468115,220.3130951,243.7593402,20.15719023,0.040064816,0.170499615,Lower
Well_36,111749.78,91050.01,Lower,184,4649.797188,-999,-999,2.491670653,90.8713564,59.8696274,6.488986049,228.1531446,265.3427224,14.70002273,0.041387327,0.056030444,Lower
Well_37,134902.25,82632.62,Lower,176.62,4670.408495,0.086999,-999,2.533128622,-999,65.74052663,6.017142788,186.8962464,224.4016976,19.8685008,0.067039888,0.106599719,Upper
Well_37,134902.25,82632.62,Lower,176.62,4676.968495,-999,-999,2.580800996,-999,70.42236003,6.006930211,221.0552282,265.1977423,19.82175253,0.061999585,0.104850871,Upper
Well_37,134902.25,82632.62,Lower,176.62,4683.528495,0.105055237,-999,2.488118097,-999,77.1281681,5.796919286,133.7316715,134.6379415,17.25290207,0.059740543,0.160003708,Upper
Well_37,134902.25,82632.62,Lower,176.62,4690.088495,-999,-999,2.552454807,-999,82.12968664,6.151242117,166.0097106,186.146865,19.95664347,0.058148654,0.122206153,Upper
Well_37,134902.25,82632.62,Lower,176.62,4696.648495,0.134643628,-999,2.498038395,-999,85.12201484,6.058412301,181.6921164,207.8252103,19.79888364,0.053376789,0.183541414,Upper
Well_37,134902.25,82632.62,Lower,176.62,4703.208495,-999,-999,2.438706811,-999,85.74124687,5.586448817,137.7854226,164.5721765,20.01307957,0.055242363,0.161246595,Upper
Well_37,134902.25,82632.62,Lower,176.62,4709.768495,0.155648675,-999,2.445797421,-999,84.08654716,5.60098821,83.45803977,89.17611449,18.01505753,0.065602579,0.179555545,Upper
Well_37,134902.25,82632.62,Lower,176.62,4716.328495,-999,-999,2.431920733,-999,90.30135772,5.524442516,83.27864347,92.61716508,19.79564523,0.074364836,0.18932111,Upper
Well_37,134902.25,82632.62,Lower,176.62,4722.888495,0.157857438,-999,2.441657531,-999,84.08119988,5.558453214,83.83914506,91.66650035,18.04971095,0.062426408,0.176397083,Upper
Well_37,134902.25,82632.62,Lower,176.62,4729.448495,-999,-999,2.44342148,-999,79.63393777,5.668648539,120.6797308,106.6105534,19.75746555,0.060107034,0.162424075,Upper
Well_37,134902.25,82632.62,Lower,176.62,4736.008495,0.14643539,-999,2.485099617,-999,74.36302736,5.98757713,112.7551388,115.3159428,20.03392124,0.05335378,0.145109473,Upper
Well_37,134902.25,82632.62,Lower,176.62,4742.568495,-999,-999,2.641909758,-999,71.47425762,7.230989282,171.7885896,296.3973288,19.17202901,0.030294291,0.175701626,Upper
Well_37,134902.25,82632.62,Lower,176.62,4749.128495,0.162137842,-999,2.461149074,-999,74.93398195,5.660637857,86.83268277,77.21242247,19.48038518,0.064201771,0.15510314,Upper
Well_37,134902.25,82632.62,Lower,176.62,4755.688495,-999,-999,2.414060357,-999,84.06910497,5.439235525,120.1416926,151.8507805,19.16826451,0.058076955,0.171303211,Upper
Well_37,134902.25,82632.62,Lower,176.62,4762.248495,0.151583012,-999,2.501133739,-999,79.60729099,5.824644516,99.01429353,131.1035928,20.01796368,0.0804605,0.178435814,Upper
Well_37,134902.25,82632.62,Lower,176.62,4768.808495,-999,-999,2.4833,-999,88.90858707,5.82840757,118.785121,125.42715,19.78864932,0.062550233,0.150850766,Upper
Well_37,134902.25,82632.62,Lower,176.62,4775.368495,0.077269225,-999,2.566401761,-999,61.18387917,5.968937171,219.4106067,287.3296028,19.9416209,0.065556374,0.100269547,Upper
Well_37,134902.25,82632.62,Lower,176.62,4781.928495,-999,-999,2.563048963,-999,63.30451141,5.883491444,189.9579881,223.1953805,19.9258508,0.072149985,0.106700438,Upper
Well_37,134902.25,82632.62,Lower,176.62,4788.488495,0.057632722,-999,2.555352627,-999,76.25165595,6.477560702,193.0685673,193.3995829,19.88809771,0.052009295,0.189044453,Upper
Well_37,134902.25,82632.62,Lower,176.62,4795.048495,-999,-999,2.603935591,-999,70.57632834,6.453803555,248.1841686,248.9298965,22.5342115,0.057630616,0.188912708,Upper
Well_37,134902.25,82632.62,Lower,176.62,4801.608495,0.050363751,-999,2.690579627,-999,71.01261966,6.813564203,487.1626182,703.1713127,16.63319647,0.062862504,0.071793635,Upper
Well_37,134902.25,82632.62,Lower,176.62,4808.168495,-999,-999,2.585836731,-999,66.89524903,5.910146394,211.0908515,248.5694864,19.38178605,0.069010718,0.099799646,Lower
Well_37,134902.25,82632.62,Lower,176.62,4814.728495,0.03531768,-999,2.630644997,-999,81.37239476,6.511169707,211.518482,230.1356706,22.83721007,0.056058475,0.150519129,Lower
Well_37,134902.25,82632.62,Lower,176.62,4821.288495,-999,-999,2.691043978,-999,70.97821122,6.818910049,486.7667586,700.5430836,16.679887,0.062235629,0.071625308,Lower
Well_37,134902.25,82632.62,Lower,176.62,4827.848495,0.121544894,-999,2.491680233,-999,61.07190159,5.836661049,179.4898074,204.4788216,20.01037643,0.060281069,0.12290631,Lower
Well_37,134902.25,82632.62,Lower,176.62,4834.408495,-999,-999,2.589415293,-999,68.12828768,6.089817697,217.2559457,263.0398314,20.91952228,0.059911787,0.100507898,Lower
Well_37,134902.25,82632.62,Lower,176.62,4840.968495,0.059404005,-999,2.593664483,-999,64.67820043,6.01063145,199.9594824,219.9944213,19.08496816,0.070090827,0.098612517,Lower
Well_37,134902.25,82632.62,Lower,176.62,4847.528495,-999,-999,2.668494986,-999,77.19351935,7.027880413,205.096955,286.2100746,19.82935071,0.075747354,0.283592775,Lower
Well_37,134902.25,82632.62,Lower,176.62,4854.088495,0.128174338,-999,2.502044727,-999,60.94623739,5.862633145,193.2089074,219.8033483,19.99931356,0.063253767,0.116857784,Lower
Well_37,134902.25,82632.62,Lower,176.62,4860.648495,-999,-999,2.457735138,-999,82.81052413,5.572498166,85.97979432,94.8984054,19.05123454,0.078993693,0.184215388,Lower
Well_37,134902.25,82632.62,Lower,176.62,4867.208495,0.199368144,-999,2.391059953,-999,85.91272883,5.318367616,145.6947395,178.0675992,11.67191601,0.061999368,0.180045103,Lower
Well_37,134902.25,82632.62,Lower,176.62,4873.768495,-999,-999,2.397517617,-999,87.97870339,5.742759451,56.06824362,54.06641504,19.65264344,0.052727526,0.197139828,Lower
Well_37,134902.25,82632.62,Lower,176.62,4880.328495,0.218258454,-999,2.361900637,-999,80.86674989,5.326191369,64.39168745,63.15035978,19.94031062,0.0513532,0.196900446,Lower
Well_37,134902.25,82632.62,Lower,176.62,4886.888495,-999,-999,2.320141228,-999,85.57861781,5.373604308,46.84753285,46.44577845,19.72085994,0.045735709,0.203377742,Lower
Well_37,134902.25,82632.62,Lower,176.62,4893.448495,0.23484366,-999,2.362764225,-999,88.67709404,5.656726891,46.28732491,42.75777611,19.23588016,0.046850689,0.209695989,Lower
Well_37,134902.25,82632.62,Lower,176.62,4900.008495,-999,-999,2.403272702,-999,86.09697771,5.557771298,68.60923302,70.61590761,19.96012656,0.05969486,0.188956425,Lower
Well_37,134902.25,82632.62,Lower,176.62,4906.568495,0.222916903,-999,2.337404899,-999,83.70147215,5.134963273,58.24162041,59.40456663,18.95478891,0.061113635,0.206250565,Lower
Well_37,134902.25,82632.62,Lower,176.62,4913.128495,-999,-999,2.334194844,-999,83.61362595,5.126238248,58.61217083,58.87826334,18.93904671,0.060171237,0.203843895,Lower
Well_37,134902.25,82632.62,Lower,176.62,4919.688495,0.244582886,-999,2.298884312,-999,89.90100175,5.21239101,42.23848852,41.72686245,19.74950347,0.047592156,0.221185351,Lower
Well_37,134902.25,82632.62,Lower,176.62,4926.248495,-999,-999,2.528006677,-999,70.19068384,5.875773711,197.6645904,200.6761041,19.61660053,0.062102618,0.121725227,Lower
Well_37,134902.25,82632.62,Lower,176.62,4932.808495,0.061073894,-999,2.599795115,-999,74.84002005,6.311259415,159.6273906,159.7265045,13.60395221,0.075888233,0.127386163,Lower
Well_37,134902.25,82632.62,Lower,176.62,4939.368495,-999,-999,2.549418377,-999,70.97122422,6.181319628,164.322184,165.8703388,18.23557992,0.055893457,0.126770718,Lower
Well_38,116803.31,91177.75,Lower,192.56,4427.087511,-999,-999,2.955642941,143.0206733,77.48385415,9.144220259,127.2515822,148.4239642,29.94227118,0.114834356,0.295820531,Upper
Well_38,116803.31,91177.75,Lower,192.56,4433.647511,-999,-999,2.543039645,112.0452716,66.27409588,6.100512128,240.848314,253.0621904,23.19223907,0.053498817,0.082164793,Upper
Well_38,116803.31,91177.75,Lower,192.56,4440.207511,-999,-999,2.95564182,143.0202866,77.48376677,9.144097825,127.2537751,148.4282675,29.94227454,0.11484191,0.295821918,Upper
Well_38,116803.31,91177.75,Lower,192.56,4446.767511,-999,-999,2.901250473,104.8702966,59.09233963,8.744557825,570.5704225,565.5554536,20.83301787,0.050250158,0.105810101,Upper
Well_38,116803.31,91177.75,Lower,192.56,4453.327511,-999,-999,2.811984325,103.9568049,63.7792714,8.05647568,713.7125403,852.1726481,20.7343691,0.091672973,0.059772973,Upper
Well_38,116803.31,91177.75,Lower,192.56,4459.887511,-999,-999,2.623637655,105.8896289,61.86611944,6.797151933,660.7193106,1016.942824,21.43922699,0.066791486,0.081964047,Upper
Well_38,116803.31,91177.75,Lower,192.56,4466.447511,-999,-999,2.826817671,135.7496193,76.6836882,8.424776598,113.3793396,135.8105861,29.97088466,0.128897514,0.251293784,Upper
Well_38,116803.31,91177.75,Lower,192.56,4473.007511,-999,-999,2.469537369,134.4886389,80.60476242,5.851132056,139.2289843,180.6468106,29.93199431,0.066567482,0.16015163,Upper
Well_38,116803.31,91177.75,Lower,192.56,4479.567511,-999,-999,2.390001266,143.8893842,86.50738796,6.091033393,127.4342463,111.9290032,29.15187135,0.051599959,0.199950061,Upper
Well_38,116803.31,91177.75,Lower,192.56,4486.127511,-999,-999,2.364029082,144.9250622,88.68929045,6.14709309,-999,-999,29.41295635,0.035860518,0.191345816,Upper
Well_38,116803.31,91177.75,Lower,192.56,4492.687511,-999,-999,2.469996901,-999,87.3273172,6.729521225,116.0813125,110.8959827,30.34603425,0.050057127,0.272791737,Upper
Well_38,116803.31,91177.75,Lower,192.56,4499.247511,-999,-999,2.714852716,100.7144412,65.65058248,7.148062151,627.342227,798.6311602,22.43960987,0.050103526,0.071500381,Upper
Well_38,116803.31,91177.75,Lower,192.56,4505.807511,-999,-999,2.530750417,-999,85.20205531,6.872361631,137.8158404,139.367286,25.0452134,0.04050245,0.236500784,Upper
Well_38,116803.31,91177.75,Lower,192.56,4512.367511,-999,-999,2.442693612,137.0468402,82.22204204,6.118980011,98.22580975,91.33499682,29.94775428,0.0387,0.170736431,Upper
Well_38,116803.31,91177.75,Lower,192.56,4518.927511,-999,-999,2.397787737,138.6046059,85.53119644,6.035174088,149.3027797,115.261808,29.64834311,0.035463072,0.191492864,Upper
Well_38,116803.31,91177.75,Lower,192.56,4525.487511,-999,-999,2.36931333,143.9867218,88.4718271,5.904313439,131.9525891,120.4107186,30.01415272,0.051098574,0.235162425,Upper
Well_38,116803.31,91177.75,Lower,192.56,4532.047511,-999,-999,2.410548747,134.7808162,84.26460794,6.081394639,141.8389061,120.202048,29.93204476,0.052133748,0.184409311,Upper
Well_38,116803.31,91177.75,Lower,192.56,4538.607511,-999,-999,2.365585134,142.5295253,88.92583311,6.016811621,263.9723174,279.2434932,30.00747733,0.032663147,0.213594315,Upper
Well_38,116803.31,91177.75,Lower,192.56,4545.167511,-999,-999,2.462099875,-999,86.72556593,6.884946729,116.059919,112.6297633,37.83644563,0.033097695,0.264246792,Upper
Well_38,116803.31,91177.75,Lower,192.56,4551.727511,-999,-999,2.554151718,107.0772888,66.19548087,6.720968386,426.6581857,603.4073052,23.97169922,0.055651461,0.099848924,Upper
Well_38,116803.31,91177.75,Lower,192.56,4558.287511,-999,-999,2.522048165,108.3946002,65.52753964,6.220776725,233.0737824,222.616718,22.37108199,0.060942494,0.092244829,Upper
Well_38,116803.31,91177.75,Lower,192.56,4564.847511,-999,-999,2.955665018,143.0282867,77.48557434,9.146630679,127.2084086,148.3392422,29.94220495,0.114685641,0.295793241,Lower
Well_38,116803.31,91177.75,Lower,192.56,4571.407511,-999,-999,2.955554423,142.9901481,77.47695711,9.134555795,127.4246844,148.7636527,29.94253673,0.115430625,0.29592995,Lower
Well_38,116803.31,91177.75,Lower,192.56,4577.967511,-999,-999,2.692470978,130.6689328,76.0805242,9.09847308,79.37855795,68.04818026,29.95874722,0.027154146,0.244431436,Lower
Well_38,116803.31,91177.75,Lower,192.56,4584.527511,-999,-999,2.465940083,119.5758723,72.2789258,6.149773069,212.8331639,279.4750539,24.05446818,0.033109838,0.130994733,Lower
Well_38,116803.31,91177.75,Lower,192.56,4591.087511,-999,-999,2.738832038,101.932364,63.30442627,7.115863913,595.7988579,656.5885342,20.46218987,0.059894311,0.087297237,Lower
Well_38,116803.31,91177.75,Lower,192.56,4597.647511,-999,-999,2.541313827,106.3669946,65.26710714,6.057222633,243.6456538,243.2269286,22.39267661,0.071887004,0.094800433,Lower
Well_38,116803.31,91177.75,Lower,192.56,4604.207511,-999,-999,2.432605739,134.3437208,83.18614825,6.307269152,130.7826135,102.0037561,29.95120172,0.036200641,0.177597592,Lower
Well_38,116803.31,91177.75,Lower,192.56,4610.767511,-999,-999,2.344021947,142.3371629,87.31394935,6.107644171,114.5067866,107.427041,30.02819407,0.034443537,0.222130479,Lower
Well_38,116803.31,91177.75,Lower,192.56,4617.327511,-999,-999,2.483711416,128.5194484,78.42159085,5.738629394,221.4988464,300.1214057,29.92327831,0.083020665,0.144468039,Lower
Well_38,116803.31,91177.75,Lower,192.56,4623.887511,-999,-999,2.551150626,-999,85.36064921,6.903612386,137.4654348,139.2666166,25.13380217,0.047502203,0.238500351,Lower
Well_38,116803.31,91177.75,Lower,192.56,4630.447511,-999,-999,2.391173831,127.4712366,76.98765475,6.112445506,238.6710683,247.3713925,29.86374862,0.046784414,0.180510731,Lower
Well_38,116803.31,91177.75,Lower,192.56,4637.007511,-999,-999,2.354155471,136.156198,82.81133022,5.510860076,148.5872533,124.7139147,29.96286809,0.039087941,0.216030058,Lower
Well_38,116803.31,91177.75,Lower,192.56,4643.567511,-999,-999,2.175530468,151.7477402,95.50721679,5.194335354,-999,-999,29.96343428,0.041794905,0.208218579,Lower
Well_38,116803.31,91177.75,Lower,192.56,4650.127511,-999,-999,2.293895199,141.5219527,87.42705486,5.723630843,147.1339629,126.6283967,29.26103166,0.04739712,0.230972563,Lower
Well_38,116803.31,91177.75,Lower,192.56,4656.687511,-999,-999,2.23417887,144.8304996,90.65079015,5.331369298,-999,-999,29.98486958,0.02562113,0.232598186,Lower
Well_38,116803.31,91177.75,Lower,192.56,4663.247511,-999,-999,2.234178875,144.8304995,90.65079007,5.331369393,-999,-999,29.98486958,0.025621125,0.232598188,Lower
Well_38,116803.31,91177.75,Lower,192.56,4669.807511,-999,-999,2.337939218,143.9425018,88.60832813,5.911695618,128.1464221,114.7240874,30.01445865,0.037610781,0.230254147,Lower
Well_38,116803.31,91177.75,Lower,192.56,4676.367511,-999,-999,2.234145977,144.8307804,90.65135421,5.330687972,-999,-999,29.98491563,0.025654023,0.232585887,Lower
Well_38,116803.31,91177.75,Lower,192.56,4682.927511,-999,-999,2.155046949,143.8114765,92.44249853,4.82643866,-999,-999,29.9519964,0.025217372,0.225937241,Lower
Well_38,116803.31,91177.75,Lower,192.56,4689.487511,-999,-999,2.337909653,143.944704,88.61152476,5.911841229,128.1668171,114.7051628,30.01440758,0.037573628,0.230255254,Lower
Well_38,116803.31,91177.75,Lower,192.56,4696.047511,-999,-999,2.338924111,124.9294925,75.65960186,6.111751818,-999,-999,21.37940783,0.036174031,0.160432189,Lower
Well_38,116803.31,91177.75,Lower,192.56,4702.607511,-999,-999,2.814559773,100.1707084,60.23864755,7.610175145,469.8322558,390.7028484,19.98464115,0.069664198,0.104493823,Lower
Well_39,111890.88,91708.68,Upper,172.68,4414.798722,-999,-999,2.602440348,-999,81.94109566,-999,69.12300911,78.93385254,-999,-999,0.1283207,Upper
Well_39,111890.88,91708.68,Upper,172.68,4421.358722,0.072081301,0.019205343,2.980118877,-999,82.63815695,-999,69.61626251,72.74136596,-999,-999,0.33690259,Upper
Well_39,111890.88,91708.68,Upper,172.68,4427.918722,-999,-999,2.536207915,-999,107.0057857,-999,130.2308834,156.2081984,-999,-999,0.328604005,Upper
Well_39,111890.88,91708.68,Upper,172.68,4434.478722,0.089460175,0.026757658,2.633761864,-999,66.12231948,-999,123.0568675,123.2911068,-999,-999,0.136849256,Upper
Well_39,111890.88,91708.68,Upper,172.68,4441.038722,-999,-999,2.91177723,-999,81.27664999,-999,76.7579231,84.80353587,-999,-999,0.253470415,Upper
Well_39,111890.88,91708.68,Upper,172.68,4447.598722,0.100480022,0.016446182,2.659057574,-999,69.56192454,-999,180.2638629,155.4520075,-999,-999,0.167820313,Upper
Well_39,111890.88,91708.68,Upper,172.68,4454.158722,-999,-999,2.324465036,-999,170.6980296,-999,163.7673847,155.4519935,-999,-999,0.62618405,Upper
Well_39,111890.88,91708.68,Upper,172.68,4460.718722,0.142666805,0.075323877,2.245940693,-999,142.1699459,-999,69.57609302,79.12310401,-999,-999,0.786987779,Upper
Well_39,111890.88,91708.68,Upper,172.68,4467.278722,-999,-999,2.607611702,-999,110.1977909,-999,398.081732,314.9963202,-999,-999,0.10820455,Upper
Well_39,111890.88,91708.68,Upper,172.68,4473.838722,0.077085049,0.012459367,2.772994953,-999,77.60472205,-999,135.6655801,124.0095721,-999,-999,0.2108461,Upper
Well_39,111890.88,91708.68,Upper,172.68,4480.398722,-999,-999,2.659727646,-999,69.75470208,-999,180.5750186,155.4660862,-999,-999,0.169931253,Upper
Well_39,111890.88,91708.68,Upper,172.68,4486.958722,0.059315441,0.038149123,2.468335175,-999,129.7761117,-999,129.5101683,126.1073229,-999,-999,0.54151357,Upper
Well_39,111890.88,91708.68,Upper,172.68,4493.518722,-999,-999,2.410421433,-999,128.9711585,-999,117.6837688,115.7268423,-999,-999,0.506072156,Upper
Well_39,111890.88,91708.68,Upper,172.68,4500.078722,0.161053144,0.697279587,2.345888417,-999,179.133001,-999,160.0536983,152.1272295,-999,-999,0.676813657,Upper
Well_39,111890.88,91708.68,Upper,172.68,4506.638722,-999,-999,2.147912844,-999,131.6806265,-999,90.82477067,99.74983938,-999,-999,0.651733859,Upper
Well_39,111890.88,91708.68,Upper,172.68,4513.198722,0.058932072,0.040428904,2.891571617,-999,81.76897207,-999,78.81482338,85.36409822,-999,-999,0.240385525,Upper
Well_39,111890.88,91708.68,Upper,172.68,4519.758722,-999,-999,2.320135281,-999,122.1064455,-999,296.447148,371.4587727,-999,-999,0.641902066,Upper
Well_39,111890.88,91708.68,Upper,172.68,4526.318722,0.063481984,0.000893951,2.654290888,-999,76.07066669,-999,147.2717949,129.3867632,-999,-999,0.18822741,Upper
Well_39,111890.88,91708.68,Upper,172.68,4532.878722,-999,-999,2.633538166,-999,112.3902096,-999,337.087173,382.6716569,-999,-999,0.262631568,Lower
Well_39,111890.88,91708.68,Upper,172.68,4539.438722,0.06326125,1.71E-06,2.943537686,-999,83.21213013,-999,70.14728753,75.40678831,-999,-999,0.305708366,Lower
Well_39,111890.88,91708.68,Upper,172.68,4545.998722,-999,-999,2.392415334,-999,140.5740407,-999,94.74419257,96.63810169,-999,-999,0.594821784,Lower
Well_39,111890.88,91708.68,Upper,172.68,4552.558722,0.181768841,0.957320792,2.606808567,-999,109.3378601,-999,-999,-999,-999,-999,0.125225601,Lower
Well_39,111890.88,91708.68,Upper,172.68,4559.118722,-999,-999,2.15109783,-999,129.8583075,-999,66.08953446,77.35655003,-999,-999,0.505483075,Lower
Well_39,111890.88,91708.68,Upper,172.68,4565.678722,0.192960866,7.505093614,2.26218567,-999,124.8188324,-999,64.36960515,70.56283373,-999,-999,0.542827298,Lower
Well_39,111890.88,91708.68,Upper,172.68,4572.238722,-999,-999,2.262184256,-999,124.8188619,-999,64.36934365,70.56277208,-999,-999,0.542824879,Lower
Well_39,111890.88,91708.68,Upper,172.68,4578.798722,0.193245081,20.36798648,2.202257277,-999,129.0029595,-999,77.15268639,84.41694378,-999,-999,0.613648136,Lower
Well_39,111890.88,91708.68,Upper,172.68,4585.358722,-999,-999,2.147888715,-999,131.5927512,-999,90.79702219,99.81589283,-999,-999,0.648952827,Lower
Well_39,111890.88,91708.68,Upper,172.68,4591.918722,0.229840059,78.40007481,2.053900262,-999,116.0233658,-999,28.3998951,31.26492788,-999,-999,0.409530735,Lower
Well_39,111890.88,91708.68,Upper,172.68,4598.478722,-999,-999,2.669701747,-999,70.53366369,-999,542.9921378,512.3722468,-999,-999,0.057235352,Lower
Well_39,111890.88,91708.68,Upper,172.68,4605.038722,0.105484275,0.026437777,2.542195509,-999,58.96881043,-999,135.5703127,150.1901433,-999,-999,0.131269332,Lower
Well_39,111890.88,91708.68,Upper,172.68,4611.598722,-999,-999,2.648429616,-999,76.59146412,-999,185.398033,166.4971691,-999,-999,0.202928694,Lower
Well_39,111890.88,91708.68,Upper,172.68,4618.158722,0.092587018,0.054982446,2.498587156,-999,14.20820034,-999,120.6674006,136.5227621,-999,-999,0.146306937,Lower
Well_39,111890.88,91708.68,Upper,172.68,4624.718722,-999,-999,2.564115053,-999,50.60735964,-999,86.0080617,100.7479985,-999,-999,0.129166223,Lower
Well_39,111890.88,91708.68,Upper,172.68,4631.278722,0.054679914,0.019874673,2.782264599,-999,70.48705433,-999,256.1493356,297.4966915,-999,-999,0.135111895,Lower
Well_39,111890.88,91708.68,Upper,172.68,4637.838722,-999,-999,2.777407149,-999,77.72516385,-999,133.1855888,122.5306913,-999,-999,0.210072814,Lower
Well_39,111890.88,91708.68,Upper,172.68,4644.398722,0.086855675,0.019102246,2.550396218,-999,101.7470082,-999,88.55088352,97.98161736,-999,-999,0.186689208,Lower
Well_40,126601.3,90679.21,Upper,186.6,4696.310967,-999,-999,2.485573681,-999,66.65084026,6.066381961,154.7389601,183.2967106,19.91927683,0.063151947,0.125027465,Upper
Well_40,126601.3,90679.21,Upper,186.6,4702.870967,-999,-999,2.683714515,-999,74.88919617,6.968276138,340.5117864,505.3331424,18.19131916,0.071845427,0.187734073,Upper
Well_40,126601.3,90679.21,Upper,186.6,4709.430967,-999,-999,2.582450433,-999,73.14891007,6.191964028,172.1374001,180.5507625,18.29642095,0.073227071,0.127034241,Upper
Well_40,126601.3,90679.21,Upper,186.6,4715.990967,-999,-999,2.560950206,-999,73.16491839,6.259154925,162.4256335,168.1777338,15.71079349,0.064698841,0.120403065,Upper
Well_40,126601.3,90679.21,Upper,186.6,4722.550967,-999,-999,2.536849781,-999,72.72379458,6.113690695,177.1203826,181.2473544,21.99424247,0.054950868,0.118650304,Upper
Well_40,126601.3,90679.21,Upper,186.6,4729.110967,-999,-999,2.476344478,-999,80.45030439,5.979348865,126.7869743,121.0645083,22.73506112,0.063385325,0.15455295,Upper
Well_40,126601.3,90679.21,Upper,186.6,4735.670967,-999,-999,2.464228103,-999,79.39915425,5.802614334,93.02071344,112.4609578,20.37173184,0.055362298,0.167729156,Upper
Well_40,126601.3,90679.21,Upper,186.6,4742.230967,-999,-999,2.400503682,-999,84.014111,5.660858463,77.69563844,83.72873263,14.97442726,0.056503658,0.200481827,Upper
Well_40,126601.3,90679.21,Upper,186.6,4748.790967,-999,-999,2.484545268,-999,76.74160994,5.850064312,161.0045921,190.0031331,18.8347724,0.05764581,0.149524025,Upper
Well_40,126601.3,90679.21,Upper,186.6,4755.350967,-999,-999,2.533004362,-999,76.85793532,5.826254946,133.0708703,133.4293341,20.62088747,0.070400704,0.14309606,Upper
Well_40,126601.3,90679.21,Upper,186.6,4761.910967,-999,-999,2.539337748,-999,76.77814679,5.586297129,157.6763625,158.8806091,22.30201555,0.06890754,0.139453204,Upper
Well_40,126601.3,90679.21,Upper,186.6,4768.470967,-999,-999,2.486180072,-999,80.82174073,5.628225331,92.06087238,108.5515847,20.02167523,0.093765986,0.187437935,Upper
